T100B1,T100B10,T100B100,Omniscient,Random
0.743980429,0.743792341,0.741902055,0.741774854,0.708697961
0.744007798,0.743830592,0.741940141,0.741824786,0.708717481
0.744055169,0.743886768,0.741987829,0.741859359,0.70873813
0.744099182,0.743939103,0.742026712,0.741888645,0.708781012
0.74413407,0.743995595,0.742065281,0.741925456,0.708775099
0.744168643,0.74405609,0.74211169,0.741960504,0.708818951
0.744199846,0.744102181,0.742146576,0.741992514,0.708874962
0.744243059,0.744146833,0.742183062,0.742030444,0.70887705
0.744283547,0.744190525,0.742223551,0.742058609,0.708890973
0.744321315,0.744230852,0.742269,0.742093822,0.708902179
0.74436245,0.744283189,0.742307245,0.74212583,0.708951941
0.744399098,0.744331201,0.742347253,0.742155116,0.708994029
0.744429186,0.744375051,0.742385181,0.742190327,0.709030836
0.744466154,0.744420023,0.742419908,0.742223461,0.709035965
0.744502486,0.744454111,0.742454155,0.742248105,0.709051168
0.744543458,0.744492683,0.742491766,0.742290353,0.709092136
0.744585069,0.74453173,0.742533693,0.742319638,0.709135506
0.744627961,0.744567898,0.742573701,0.742352925,0.709175196
0.744670695,0.744607745,0.74261675,0.742380454,0.709219369
0.744723026,0.744644713,0.742652756,0.742424784,0.709234896
0.744754233,0.744682001,0.742699485,0.742452311,0.70926419
0.744786562,0.74472137,0.742742532,0.742493121,0.709305791
0.744830091,0.744753537,0.742777737,0.742519689,0.709343882
0.74485986,0.744785063,0.742810222,0.742550254,0.709388373
0.744901954,0.744825712,0.742842712,0.742580983,0.709395572
0.744951886,0.744862361,0.742872641,0.742615874,0.70942662
0.744992374,0.744902853,0.742907692,0.742647721,0.709475431
0.745021184,0.744949266,0.742946583,0.742670935,0.709501034
0.745057676,0.744979195,0.742985952,0.742709184,0.709520078
0.745093045,0.745010085,0.743010915,0.742738791,0.709540406
0.745126175,0.745046896,0.743050283,0.742768239,0.709574341
0.745172269,0.74507954,0.743089173,0.742794964,0.709613711
0.745205398,0.74512195,0.743113817,0.742828733,0.709643962
0.745238051,0.745158918,0.743145985,0.7428521,0.709679645
0.74526782,0.745197167,0.743187595,0.742880106,0.709709248
0.745300949,0.7452391,0.743225679,0.742910352,0.709738214
0.745332318,0.745281187,0.743265527,0.74293036,0.709803024
0.745370249,0.745309034,0.743300894,0.742961567,0.709819036
0.745413459,0.74533576,0.74332602,0.74299246,0.709824158
0.74544803,0.745373687,0.743368589,0.743019028,0.709844971
0.745479559,0.745407297,0.743411958,0.743051675,0.709897457
0.74551525,0.745445063,0.743444925,0.743083366,0.709956822
