T1000B1,T1000B10,T1000B100,Omniscient,Random
0.717261435,0.717233096,0.716994457,0.715914041,0.699911606
0.71741683,0.717370889,0.71715977,0.716049109,0.699949541
0.717578305,0.717548364,0.717348286,0.716207387,0.699984911
0.717727299,0.717726479,0.717507516,0.71637366,0.700028602
0.717885251,0.717905551,0.717677636,0.716494649,0.70005165
0.718044319,0.718067979,0.71785063,0.716674362,0.700095022
0.718225639,0.718237452,0.718035139,0.716864799,0.700107504
0.71838471,0.718402762,0.718207332,0.717021,0.700120468
0.718528736,0.718563909,0.718364169,0.717179423,0.70013023
0.718689083,0.718724899,0.718537799,0.717349538,0.700154231
0.718865282,0.71888077,0.718692544,0.717486852,0.700177278
0.719032193,0.719034557,0.718864419,0.717699204,0.70021168
0.719196064,0.719169953,0.719021407,0.717849153,0.700223687
0.719353225,0.719305184,0.719181755,0.718029984,0.700250093
0.71952718,0.719458983,0.719366115,0.718162971,0.700264818
0.719684653,0.719613583,0.719532864,0.718316603,0.700308671
0.719839724,0.71977489,0.719695933,0.718522074,0.700320837
0.72001096,0.719933323,0.719866525,0.718735065,0.70036261
0.72019612,0.720097513,0.720036476,0.71899029,0.700388693
0.720356308,0.720266352,0.720212352,0.719190483,0.700417818
0.720525136,0.720430062,0.720376539,0.719404915,0.700464703
0.720679727,0.720589616,0.72054153,0.719637105,0.700487266
0.72086633,0.720757973,0.720721086,0.719842741,0.700529362
0.721012282,0.720919125,0.720879356,0.720082294,0.700538801
0.721178236,0.721082839,0.721040989,0.720270482,0.700539126
0.72133122,0.721229749,0.721209662,0.720486034,0.700571292
0.721486284,0.721374103,0.721376892,0.720717112,0.700577535
0.721642798,0.721513325,0.721549567,0.720916336,0.700589057
0.721808434,0.721664397,0.721698239,0.721128523,0.700617541
0.72192526,0.721832434,0.721843709,0.721351597,0.700606666
0.72208721,0.721991989,0.721997979,0.721562826,0.70063772
0.722233638,0.72212786,0.722142644,0.721760933,0.700667964
0.722385186,0.722304697,0.72229083,0.721963847,0.700696621
0.72255354,0.722468893,0.72245294,0.722149797,0.700725581
0.722715648,0.722616123,0.722621452,0.722367104,0.700741102
0.722866076,0.72277135,0.722780533,0.722554493,0.700767836
0.723021793,0.722920978,0.722919272,0.722760764,0.700796652
0.723157179,0.723059882,0.72307274,0.722947511,0.700822576
0.723315293,0.723211268,0.723219494,0.723140662,0.70084866
0.723458033,0.723350659,0.7233464,0.72332165,0.700917945
0.723580616,0.723493411,0.723496184,0.723504242,0.700968046
0.72374417,0.723640326,0.723641648,0.723685063,0.700972851
0.723895234,0.723774271,0.72376711,0.723850691,0.700995893
0.724040541,0.723908694,0.72388298,0.723992952,0.701030456
0.72417193,0.724057359,0.724037728,0.724214108,0.701037661
0.724315481,0.724185704,0.724155999,0.724371735,0.701070954
0.724421903,0.724335171,0.724280662,0.724521366,0.701080233
0.724585293,0.724471841,0.72439477,0.724646346,0.701117203
0.724700833,0.724615707,0.72452471,0.724827495,0.701112085
0.724813502,0.724753491,0.724654016,0.724970884,0.701167936
0.724951131,0.724897673,0.724775325,0.725130268,0.701158178
0.725061717,0.725044905,0.724885906,0.725311897,0.701157859
0.72518687,0.725187646,0.725010251,0.725408884,0.701172909
0.725294579,0.725322556,0.725120358,0.725511628,0.701223802
0.72542469,0.725451544,0.72522438,0.725636772,0.701237722
0.725545035,0.725573012,0.725374327,0.725742721,0.701263337
0.725673069,0.725701995,0.725496906,0.725830108,0.701309426
0.725785412,0.725834504,0.725628932,0.725940845,0.701330064
0.725919366,0.72595773,0.725739988,0.726057513,0.701344466
0.726026751,0.726077757,0.725847695,0.726172418,0.701400319
0.726130934,0.726205465,0.725939887,0.726269563,0.70142673
0.726229515,0.726330616,0.726068074,0.726398232,0.701432975
0.726353222,0.726444247,0.726145059,0.726497456,0.701445625
0.726451006,0.726558678,0.726245236,0.72661828,0.701469795
0.726555033,0.726668629,0.726367666,0.726713505,0.701494442
0.726668976,0.726773136,0.726497934,0.726816096,0.701505165
0.726774765,0.726875882,0.726596841,0.726962204,0.70153893
0.726891916,0.726973182,0.72671319,0.72705055,0.701557171
0.72703419,0.727077847,0.726822502,0.727153939,0.70156677
0.72714589,0.727180271,0.72694237,0.727237163,0.701604053
0.727267354,0.727295982,0.727038872,0.72732071,0.701619903
0.727363866,0.727358084,0.727151697,0.72741369,0.701655748
0.727509336,0.727475236,0.727271243,0.727492757,0.701691756
0.72762744,0.727609351,0.727354469,0.727576298,0.701714801
0.727715302,0.727731298,0.727426652,0.727687847,0.701743128
0.727841565,0.727846845,0.727504596,0.727759867,0.701751134
0.727950873,0.727952311,0.727597428,0.727846292,0.701787142
0.728015851,0.728053461,0.72770961,0.727954151,0.701795797
0.72811027,0.728165648,0.727821634,0.728045374,0.701815162
0.728227254,0.728260233,0.727945496,0.7281334,0.70183036
0.728310957,0.728359301,0.72805176,0.728202219,0.701855969
0.728410664,0.728477093,0.728143139,0.728309765,0.701908944
0.728519966,0.728563038,0.728242053,0.728374265,0.701944149
0.72860319,0.728646099,0.728341763,0.728465331,0.702000476
0.728705935,0.728732684,0.728440352,0.728544231,0.702044006
0.728787079,0.728816226,0.728536538,0.728620893,0.702088181
0.728882463,0.728903609,0.728623767,0.728688754,0.702113625
0.728956408,0.728990512,0.728711631,0.728757093,0.702149798
0.729047635,0.729072616,0.728804136,0.728842876,0.702160365
0.729169583,0.729155524,0.728912329,0.728892813,0.702180688
0.729261121,0.729254271,0.729003075,0.728969153,0.70219925
0.729361948,0.729335101,0.7290791,0.729046778,0.702234774
0.729467738,0.729434962,0.729180088,0.729141041,0.702253816
0.729547917,0.729534666,0.729273082,0.729218987,0.702272226
0.729659304,0.729622048,0.72935759,0.729284763,0.702303595
0.729746687,0.729710552,0.729434258,0.729375659,0.702330488
0.729843673,0.729807369,0.729541169,0.729433443,0.702351457
0.72990225,0.729890907,0.729626798,0.729505145,0.70239403
0.730008353,0.729974123,0.729715145,0.729597959,0.70240859
0.730113342,0.730072547,0.729798371,0.729693823,0.702427959
0.730158806,0.73016329,0.729875675,0.729769527,0.702464611
0.730247633,0.730248109,0.729972019,0.729841062,0.702482221
0.730347017,0.730334536,0.730078279,0.729902844,0.702508145
0.730400158,0.73042,0.730175105,0.729969428,0.702545597
0.73047442,0.730489143,0.730256252,0.73005297,0.702568966
0.730547721,0.73057429,0.730340596,0.730122112,0.702591217
0.730630301,0.730645191,0.730429741,0.730204691,0.702615072
0.730708722,0.730709848,0.730513762,0.730272552,0.702622114
0.730803783,0.730774193,0.730610752,0.730339776,0.702625322
0.730888763,0.730854214,0.730716214,0.730405557,0.702675745
0.730919175,0.730917433,0.730801354,0.73048718,0.702682951
0.730994559,0.730976171,0.730880574,0.730556484,0.702715601
0.731075063,0.731041306,0.730963797,0.730642746,0.70273161
0.731168847,0.731111567,0.731058226,0.730717169,0.702763938
0.73125575,0.731175103,0.731111844,0.73077815,0.702787317
0.731344089,0.731243124,0.731187545,0.730839769,0.702797399
0.731437226,0.73130618,0.731270288,0.730895303,0.702836603
0.731505087,0.731374677,0.73134199,0.730951477,0.702884451
0.731592794,0.731437734,0.731423611,0.731014381,0.702915014
0.731668495,0.731506078,0.731490994,0.731091044,0.702954698
0.731750277,0.731574098,0.731561417,0.731166909,0.702986068
0.731813503,0.731644197,0.731653918,0.731234285,0.702993277
0.731894327,0.731725503,0.731727858,0.731294785,0.703018241
0.731972107,0.731804883,0.731797965,0.731351286,0.703028644
0.732054848,0.731867462,0.731873187,0.731405544,0.703067221
0.732143349,0.731922202,0.731941207,0.731469563,0.703103076
0.732183687,0.731971338,0.732015307,0.731534065,0.703130757
0.732232349,0.732035355,0.732108454,0.731588641,0.703152999
0.73229765,0.732100012,0.732172156,0.731634097,0.703157964
0.73236871,0.732151067,0.732237456,0.731715398,0.703200041
0.732437373,0.732220687,0.732326757,0.731764854,0.703217481
0.732526518,0.732281827,0.732395418,0.731825833,0.703242283
0.732571655,0.732372411,0.732458637,0.731901048,0.703249647
0.732625111,0.732452905,0.732518816,0.731971148,0.703276692
0.732702097,0.732519159,0.732590519,0.732026528,0.70327525
0.732778275,0.732595179,0.732653734,0.73209935,0.703322296
0.732859737,0.732673602,0.732735673,0.732173611,0.703348064
0.732931759,0.732748021,0.732795375,0.732239071,0.70338392
0.733016424,0.732809319,0.732861159,0.732302128,0.703414174
0.733098526,0.73287926,0.732937664,0.732354946,0.703447787
0.733176144,0.732961366,0.733013201,0.732415603,0.703466344
0.733238407,0.733036585,0.733093223,0.732474985,0.703495631
0.733311066,0.733127815,0.733160766,0.732546203,0.703524278
0.733395884,0.733214556,0.733235193,0.732608618,0.703563967
0.733468705,0.73328978,0.733295214,0.732668955,0.703590372
0.733551442,0.733367239,0.733380197,0.732729295,0.703606219
0.733626183,0.733450777,0.733458613,0.73279379,0.703671994
0.733679964,0.733526959,0.733534313,0.732846923,0.7036864
0.733752627,0.733602339,0.733618175,0.732913504,0.703716488
0.733796962,0.733693875,0.733682037,0.732972879,0.703738095
0.733848498,0.733767973,0.733739491,0.733033381,0.703757461
0.733916197,0.733845274,0.733809268,0.733103963,0.703781467
0.733981177,0.733929778,0.733875366,0.733173104,0.703822593
0.734042478,0.733982913,0.733951544,0.733230399,0.703880049
0.734103137,0.734049813,0.734029806,0.733289774,0.703905656
0.734179317,0.734109354,0.734075583,0.733354117,0.703946469
0.734241893,0.73417929,0.734136077,0.73340661,0.703958314
0.734319031,0.734221864,0.734190654,0.733461352,0.703976567
0.734373611,0.734284761,0.73424891,0.733520248,0.703984253
0.73443187,0.734345902,0.734307492,0.733577547,0.704004584
0.734488528,0.734402403,0.734370231,0.73364413,0.703998659
0.734546309,0.734458579,0.734434089,0.733697266,0.704023463
0.734619927,0.734545963,0.734500026,0.733760322,0.704051792
0.734674825,0.734620862,0.73458741,0.733818255,0.704083153
0.73472764,0.734697046,0.73464599,0.733888515,0.704111004
0.734803342,0.734774029,0.734699445,0.733932692,0.704151494
0.734874403,0.734835168,0.734774989,0.733995589,0.70419294
0.734944661,0.734896306,0.734814524,0.734033364,0.704230391
0.735001317,0.734957919,0.734886383,0.734098181,0.704244485
0.735054451,0.735030576,0.73495216,0.734149559,0.70428146
0.735108549,0.735092834,0.735015537,0.734210536,0.704304997
0.735159764,0.735160534,0.735065637,0.734261118,0.704351891
0.735208738,0.735215431,0.735129816,0.734309935,0.704362139
0.735291163,0.735268412,0.735189351,0.734372511,0.704395268
0.735367659,0.735318025,0.735253051,0.734421648,0.704412556
0.735424315,0.735374362,0.735318511,0.734489345,0.704424722
0.735507057,0.735435819,0.735384127,0.73454552,0.704449368
0.735566432,0.735493117,0.735443506,0.734595617,0.704494027
0.735615573,0.735554091,0.73550576,0.734657875,0.704492751
0.735691592,0.735606266,0.735562742,0.734701732,0.704517715
0.735755608,0.735665004,0.735611396,0.734763029,0.704568446
0.735825066,0.735723578,0.735678937,0.734816968,0.704570846
0.735882362,0.735800877,0.735763603,0.734878744,0.704592929
0.735961904,0.735884255,0.735837549,0.734922116,0.704618225
0.736030404,0.735966675,0.735896928,0.734985335,0.70466319
0.736069301,0.736045094,0.735954228,0.73504503,0.704671671
0.736121317,0.736115032,0.736014247,0.735114173,0.70471232
0.736203897,0.736186729,0.736076345,0.73516907,0.70470688
0.736272238,0.73626515,0.736132206,0.735209079,0.70469633
0.736333217,0.736346609,0.736189503,0.735267983,0.704732974
0.736383318,0.736405824,0.736240079,0.735325601,0.704765302
0.736447814,0.736474161,0.736307462,0.735375058,0.704785785
0.736502388,0.73653082,0.736360282,0.73544052,0.704851402
0.736554565,0.736592281,0.736415342,0.735496214,0.704879256
0.736607543,0.736641576,0.736471518,0.735550788,0.70490231
0.736690121,0.736692308,0.736534417,0.735607288,0.704917832
0.73675558,0.736753125,0.736585793,0.735642657,0.704937843
0.736809356,0.736802739,0.736630286,0.735701075,0.70495673
0.736864413,0.736862275,0.736680859,0.735759331,0.704986657
0.736917384,0.736909332,0.736733037,0.735806389,0.705021069
0.73696572,0.736970472,0.736787447,0.735868648,0.70504748
0.73703694,0.737020409,0.73682842,0.735912821,0.705080452
0.737083513,0.737082185,0.736888119,0.735946911,0.705108309
0.73713681,0.737151322,0.736940934,0.736008372,0.705118071
0.737190427,0.73721838,0.73699519,0.736064866,0.705153281
0.737237004,0.737280477,0.73703888,0.736116244,0.705169294
0.737294136,0.737352654,0.737086253,0.736161057,0.705175707
0.737359755,0.73741411,0.737127707,0.736214512,0.705202431
0.737421852,0.737467242,0.737188684,0.736262849,0.705238439
0.737486192,0.737529655,0.737238456,0.736309745,0.705249319
0.737548127,0.73759159,0.737284869,0.73637472,0.705287246
0.737602701,0.737642805,0.737340244,0.736414895,0.705324055
0.73766128,0.737690339,0.73739002,0.73646227,0.705358304
0.737714735,0.737749236,0.737429071,0.73651797,0.705385514
0.73775939,0.737805412,0.737475806,0.736564386,0.705400251
0.737816525,0.737856466,0.737524621,0.736602954,0.705439456
0.737871578,0.737914565,0.737578553,0.73665033,0.705457868
0.737942957,0.737972982,0.737630408,0.736698827,0.705501238
0.738002656,0.738024836,0.737667698,0.736737555,0.705514046
0.73806731,0.738080369,0.737714431,0.736777728,0.705527022
0.738129886,0.738123258,0.737765326,0.736831983,0.705550227
0.73818798,0.738179273,0.73781174,0.736875356,0.705612477
0.738237597,0.738233528,0.737855433,0.736929131,0.705668815
0.738307056,0.738290984,0.73790313,0.736987392,0.705699868
0.738352829,0.73834732,0.737947303,0.737046927,0.705712826
0.738398927,0.738401575,0.737995638,0.737096222,0.705772682
0.738470302,0.738456634,0.738035648,0.737153838,0.705759719
0.738520396,0.73851121,0.738081097,0.737197373,0.705798444
0.738580571,0.738568186,0.73813039,0.737245389,0.705815409
0.738626508,0.738617,0.738187686,0.737300766,0.705869334
0.738686203,0.738671417,0.7382517,0.73734926,0.705870786
0.738743981,0.738724233,0.738301473,0.737396951,0.705886477
0.738802716,0.738776731,0.738357009,0.737440644,0.705894164
0.738844171,0.738833069,0.738409983,0.737486896,0.70595386
0.738915383,0.738879164,0.738451435,0.73752915,0.705969706
0.73896692,0.738922699,0.738500569,0.737584524,0.705980276
0.739016374,0.738971037,0.738551622,0.737628861,0.706027485
0.73906935,0.739019369,0.738614839,0.737675597,0.706040286
0.739120408,0.739077467,0.738675497,0.737716244,0.706066529
0.739176266,0.739115878,0.738733112,0.737767301,0.706108775
0.73922444,0.739164532,0.738774724,0.737802514,0.70612142
0.739284616,0.73921431,0.738816656,0.737837564,0.70615231
0.739330233,0.739277206,0.738868988,0.737881576,0.706188958
0.739377127,0.739328581,0.73891956,0.737932793,0.706205927
0.739433623,0.739384118,0.738962931,0.737984808,0.706211695
0.739487718,0.739441895,0.739005505,0.738024981,0.706243706
0.739545652,0.73949279,0.7390564,0.738067712,0.70628467
0.73960407,0.739538723,0.739107451,0.738116365,0.706295394
0.73964808,0.739582417,0.739160102,0.738162615,0.706310591
0.739712096,0.739627072,0.739214035,0.738200704,0.706334284
0.739766348,0.739681329,0.739253406,0.738249999,0.70636997
0.739811162,0.739724862,0.739301261,0.738295771,0.706413022
0.739867021,0.739790956,0.739354394,0.738336263,0.706433669
0.739908632,0.73984745,0.739404007,0.738390356,0.706464076
0.739964164,0.739908745,0.73945266,0.738443651,0.706469203
0.740017778,0.739976121,0.739512678,0.738491348,0.706501525
0.740078273,0.740035497,0.739555566,0.738529597,0.70652377
0.740122929,0.74009791,0.739599577,0.738573448,0.706578345
0.740177026,0.740159045,0.73964183,0.738620021,0.706580107
0.740234163,0.740211216,0.739697843,0.738669796,0.7066286
0.740280739,0.740270588,0.73975018,0.738715408,0.706669569
0.740336754,0.7403258,0.73979771,0.738752539,0.706685887
0.740385566,0.740370773,0.739846521,0.738801678,0.70672318
0.740427979,0.740413505,0.739887975,0.73885017,0.706747027
0.740485913,0.740462958,0.739934224,0.738889549,0.706778076
0.740542727,0.740508412,0.73998256,0.738935481,0.706802721
0.740592819,0.740553383,0.740023213,0.738985733,0.70680976
0.740629154,0.740598516,0.740077789,0.739026386,0.706841442
0.740687569,0.740637571,0.740121641,0.739068001,0.70686849
0.740719579,0.740679822,0.740166132,0.739101929,0.706894255
0.740760551,0.740727033,0.740204382,0.739144979,0.706914262
0.740791282,0.740770243,0.740256395,0.739188672,0.706986603
0.740839616,0.740807532,0.740310489,0.739218284,0.707024373
0.740894032,0.74086163,0.740359626,0.7392663,0.707034772
0.740929563,0.740905967,0.740398515,0.73930103,0.707069183
0.74098878,0.74095206,0.740441725,0.739344885,0.707057027
0.741040953,0.740992394,0.740481257,0.739380575,0.707076875
0.741090885,0.741038969,0.740531992,0.739418188,0.707139296
0.741140178,0.741090986,0.740588005,0.739457077,0.707158019
0.741193791,0.741130679,0.740636336,0.739497409,0.707192114
0.741248047,0.741177893,0.740682109,0.739550383,0.707199482
0.741291738,0.741229426,0.74072884,0.739577911,0.70723053
0.741330629,0.741280165,0.74078886,0.73962192,0.70723054
0.74138088,0.74132626,0.740837675,0.739648167,0.707241747
0.741422491,0.741365789,0.740891447,0.7396853,0.707251341
0.741485226,0.741415085,0.740942979,0.739727391,0.707249751
0.741545398,0.741458619,0.740990512,0.739768847,0.707283681
0.741583488,0.741496388,0.741040443,0.739810783,0.70729985
0.741628458,0.741550003,0.741085894,0.739858636,0.707326102
0.74167119,0.741588254,0.741132625,0.739895127,0.707345312
0.741711841,0.741632268,0.741187519,0.739938496,0.707383407
0.741763695,0.741681399,0.741236809,0.739970825,0.707415098
0.741816668,0.74172349,0.741287701,0.740014356,0.707436381
0.741872842,0.741768144,0.74133363,0.740043485,0.707441977
0.741917974,0.741815039,0.741380681,0.740079658,0.707467269
0.741975272,0.741866417,0.741443573,0.740128634,0.707525682
0.742012724,0.741905151,0.741501348,0.740172325,0.707542972
0.742058496,0.741947885,0.741543438,0.740210894,0.707563297
0.742108429,0.741987418,0.74159145,0.740254909,0.707566979
0.742149081,0.742034471,0.741641861,0.740291881,0.707604739
0.742201574,0.742072884,0.741696752,0.740333974,0.707624425
0.742257109,0.742113055,0.741743964,0.740369344,0.70765835
0.742306883,0.742162509,0.741790058,0.740411918,0.707693234
0.742342573,0.742206678,0.741833428,0.740454807,0.707668435
0.742388985,0.742241247,0.741879198,0.740487777,0.70769612
0.742429478,0.742283498,0.74192689,0.74053067,0.707720923
0.742471568,0.742332149,0.741971383,0.740571481,0.707745085
0.742517982,0.742374561,0.742015712,0.740601411,0.707775971
0.742567112,0.742420491,0.742057803,0.74064078,0.707795336
0.742613684,0.742459861,0.742105177,0.740680308,0.707830217
0.742653217,0.742505154,0.742148706,0.740711036,0.7078331
0.742706506,0.742548684,0.742192075,0.740756485,0.707834866
0.742745555,0.742599256,0.742227767,0.740786094,0.707854075
0.742801888,0.742647428,0.742277863,0.740822582,0.707889449
0.742851661,0.742695762,0.742331797,0.74086131,0.707927216
0.742898875,0.742752738,0.742372449,0.740911086,0.70796979
0.742942568,0.742806193,0.742417902,0.740944379,0.708002436
0.742981778,0.742852929,0.742460314,0.74098791,0.708037156
0.743026267,0.74291118,0.742505127,0.741013356,0.708041791
0.743080679,0.742952949,0.74255138,0.741048888,0.708089327
0.74313093,0.742996319,0.742594593,0.741086655,0.708109813
0.743171581,0.743040012,0.742639085,0.741121542,0.708158308
0.743219116,0.7430797,0.742684215,0.741149552,0.708172077
0.743266328,0.743122593,0.742724544,0.741183801,0.708191277
0.743311459,0.743169323,0.742769835,0.741222207,0.70822553
0.743351787,0.743212853,0.742809527,0.741254218,0.708252419
0.743405082,0.743250941,0.742852095,0.741279185,0.708274664
0.743443652,0.743295589,0.742895947,0.741315997,0.708298346
0.743476623,0.743334801,0.742941878,0.741345766,0.708331319
0.743513433,0.743381372,0.74297901,0.741382578,0.708358043
0.743562884,0.74342346,0.743008458,0.741422271,0.708368449
0.743595856,0.743470034,0.743046868,0.741457164,0.708396612
0.743641627,0.743501561,0.743089596,0.741495096,0.708427347
0.743690597,0.743530854,0.743136806,0.741525343,0.708460152
0.743728046,0.743559022,0.743174735,0.74155895,0.708484962
0.743767098,0.743588792,0.743217303,0.741595283,0.708494084
0.74381079,0.743626881,0.743262274,0.741634173,0.708525934
0.743850634,0.743660332,0.743300526,0.74166618,0.708591389
0.743896245,0.743696979,0.743352052,0.741703471,0.708639392
0.7439361,0.743733788,0.743393662,0.741740922,0.708652031
0.743972269,0.743761636,0.743434313,0.741774854,0.708697961
0.744012117,0.743798126,0.743470483,0.741824786,0.708717481
0.744047966,0.743826933,0.743510813,0.741859359,0.70873813
0.744094377,0.743869504,0.743560747,0.741888645,0.708781012
0.744132626,0.743907113,0.743608918,0.741925456,0.708775099
