T10B1,T10B10,T10B100,Omniscient,Random
0.706761449,0.707295036,0.707293155,0.709328364,0.698696034
0.706830754,0.707454127,0.707400222,0.709480247,0.698729804
0.706931598,0.707617376,0.707524249,0.709642538,0.69876101
0.707026509,0.707777746,0.707649087,0.709776503,0.698790463
0.70716559,0.707930269,0.707756957,0.709898138,0.698808546
0.707246742,0.708080083,0.707865303,0.710044908,0.698832869
0.70739253,0.708219004,0.707986453,0.710182392,0.698864553
0.70750441,0.70836897,0.708089358,0.710329152,0.698874635
0.707613882,0.708503091,0.708195146,0.710459758,0.698891924
0.707741283,0.708638329,0.708306857,0.71060028,0.698883611
0.707831547,0.708751646,0.708418883,0.710712474,0.698910651
0.707938928,0.7088688,0.708524188,0.710857958,0.698934979
0.708039911,0.709001637,0.708647417,0.710992077,0.698954347
0.70817788,0.709114953,0.708739281,0.711133554,0.698996113
0.708284316,0.709229548,0.708859317,0.711268477,0.699042199
0.708400985,0.709359021,0.708976629,0.711405804,0.699059811
0.708531422,0.70947585,0.709081139,0.711551444,0.699080463
0.708643939,0.709582598,0.709177966,0.711689086,0.699116313
0.708748771,0.709706308,0.709308236,0.711840164,0.699147047
0.708871852,0.709841699,0.709419947,0.712010288,0.699175215
0.708953805,0.70996093,0.709520131,0.712126491,0.699204021
0.709051755,0.710099685,0.709624954,0.712264127,0.699215551
0.709114014,0.710206749,0.709738905,0.712375526,0.699232194
0.709212935,0.710325657,0.709836204,0.712517325,0.699235082
0.70931697,0.710448571,0.709933032,0.712642155,0.699277815
0.709448046,0.710568923,0.71003466,0.712768592,0.699302941
0.709521673,0.710709445,0.71015709,0.712893428,0.699361831
0.70964987,0.710848366,0.710269447,0.713029301,0.699358634
0.709803667,0.710996726,0.710368835,0.713153333,0.699401847
0.709941932,0.711113871,0.710448067,0.713279937,0.699443778
0.710059397,0.711216138,0.710550666,0.713430538,0.699448265
0.710141827,0.711318416,0.710659498,0.713559851,0.69947339
0.710294031,0.711425003,0.710755043,0.713719569,0.699488591
0.710406545,0.711543597,0.710862112,0.713856406,0.699542682
0.710497769,0.711668752,0.710963102,0.714031005,0.699578051
0.710605324,0.711779022,0.711072734,0.714174717,0.699576774
0.710732397,0.711883532,0.711183645,0.71430852,0.699614384
0.710843001,0.711989958,0.711267991,0.714466476,0.699642705
0.710952626,0.712111269,0.711343053,0.714611632,0.699656798
0.71105393,0.712298506,0.71143508,0.714760312,0.699689127
0.71117253,0.712468782,0.711525821,0.714908035,0.699693292
0.711276086,0.712624332,0.711627454,0.715054474,0.699722746
0.71138348,0.712786598,0.711728126,0.715209708,0.69975076
0.711524476,0.712955915,0.711825435,0.71535503,0.699778122
0.711671399,0.713120428,0.711914739,0.715526743,0.699814128
0.711785348,0.713279177,0.712006288,0.715653333,0.699860868
0.711896257,0.713445767,0.712094317,0.715776567,0.699872711
0.712015648,0.713597478,0.712179941,0.715914041,0.699911606
0.712123041,0.713757034,0.712258686,0.716049109,0.699949541
0.712261154,0.71389963,0.712367675,0.716207387,0.699984911
0.712383746,0.714039816,0.712470901,0.71637366,0.700028602
0.712518981,0.714147999,0.712527402,0.716494649,0.70005165
0.71257501,0.71426578,0.712615422,0.716674362,0.700095022
0.712708321,0.714407729,0.712693046,0.716864799,0.700107504
0.71283474,0.714547758,0.712762828,0.717021,0.700120468
0.712930448,0.714665225,0.712853092,0.717179423,0.70013023
0.713037686,0.714780448,0.712947516,0.717349538,0.700154231
0.713166035,0.714903037,0.713020332,0.717486852,0.700177278
0.713316146,0.715013301,0.713108671,0.717699204,0.70021168
0.71345121,0.715089336,0.713203092,0.717849153,0.700223687
0.713598288,0.715152246,0.713276883,0.718029984,0.700250093
0.7136988,0.715238194,0.713349225,0.718162971,0.700264818
0.713844115,0.715312949,0.713439964,0.718316603,0.700308671
0.713946548,0.715395379,0.713535022,0.718522074,0.700320837
0.714068974,0.715484529,0.713607359,0.718735065,0.70036261
0.714217806,0.715579442,0.713708338,0.71899029,0.700388693
0.714324229,0.715666831,0.713794437,0.719190483,0.700417818
0.714454186,0.715759661,0.713858771,0.719404915,0.700464703
0.714579983,0.715832646,0.713958795,0.719637105,0.700487266
0.714648657,0.71599891,0.714044895,0.719842741,0.700529362
0.714773166,0.716160378,0.714150363,0.720082294,0.700538801
0.714908238,0.716319285,0.714243339,0.720270482,0.700539126
0.715022017,0.716466505,0.714355691,0.720486034,0.700571292
0.715161093,0.71663389,0.714440672,0.720717112,0.700577535
0.715227837,0.716785591,0.71452725,0.720916336,0.700589057
0.715373139,0.716931212,0.71460023,0.721128523,0.700617541
0.715480367,0.717079399,0.714690969,0.721351597,0.700606666
0.715613514,0.71722262,0.714773872,0.721562826,0.70063772
0.715761698,0.717376244,0.714859971,0.721760933,0.700667964
0.715844926,0.717526992,0.714957274,0.721963847,0.700696621
0.716001592,0.717657578,0.715044973,0.722149797,0.700725581
0.71617603,0.717801925,0.715128987,0.722367104,0.700741102
0.716325973,0.717920827,0.715215568,0.722554493,0.700767836
0.716446486,0.71805941,0.715320386,0.722760764,0.700796652
0.716588911,0.71816791,0.715410007,0.722947511,0.700822576
0.716732611,0.718295775,0.715508429,0.723140662,0.70084866
0.716882879,0.718427963,0.715588127,0.72332165,0.700917945
0.716979875,0.718536621,0.715662865,0.723504242,0.700968046
0.717138132,0.718651042,0.715748324,0.723685063,0.700972851
0.717295126,0.718770591,0.715836659,0.723850691,0.700995893
0.71747308,0.718900064,0.715898915,0.723992952,0.701030456
0.717639667,0.71900377,0.715973015,0.724214108,0.701037661
0.71782913,0.719118358,0.716054466,0.724371735,0.701070954
0.71791939,0.719231665,0.716141201,0.724521366,0.701080233
0.718087414,0.719353613,0.716243622,0.724646346,0.701117203
0.718249356,0.719455886,0.716303156,0.724827495,0.701112085
0.718418981,0.719571277,0.71638509,0.724970884,0.701167936
0.718595167,0.71968779,0.716460941,0.725130268,0.701158178
0.718708307,0.719801264,0.716554083,0.725311897,0.701157859
0.718885775,0.719923697,0.716638418,0.725408884,0.701172909
0.719032678,0.720034281,0.716728516,0.725511628,0.701223802
0.719181984,0.720147745,0.716823409,0.725636772,0.701237722
0.719328089,0.72026729,0.716904704,0.725742721,0.701263337
0.719458352,0.720374352,0.717008242,0.725830108,0.701309426
0.719615019,0.720501578,0.717111299,0.725940845,0.701330064
0.719725132,0.720609278,0.717200754,0.726057513,0.701344466
0.719831551,0.720740984,0.717287009,0.726172418,0.701400319
0.719975109,0.720854609,0.71738335,0.726269563,0.70142673
0.720151286,0.720967111,0.717494097,0.726398232,0.701432975
0.720288909,0.721117866,0.717595389,0.726497456,0.701445625
0.720399655,0.721251812,0.717679726,0.72661828,0.701469795
0.720443198,0.721392165,0.717760228,0.726713505,0.701494442
0.720594106,0.721550598,0.717859121,0.726816096,0.701505165
0.720775723,0.721697352,0.717953856,0.726962204,0.70153893
0.72096279,0.721827941,0.718052594,0.72705055,0.701557171
0.721019933,0.721966848,0.718159172,0.727153939,0.70156677
0.721125083,0.722101918,0.718253111,0.727237163,0.701604053
0.721236956,0.722239067,0.718324806,0.72732071,0.701619903
0.721383221,0.722368215,0.718401941,0.72741369,0.701655748
0.721559403,0.72249368,0.718488829,0.727492757,0.701691756
0.721649997,0.722616104,0.718592843,0.727576298,0.701714801
0.721816744,0.722729569,0.718681021,0.727687847,0.701743128
0.721973403,0.722843989,0.718774956,0.727759867,0.701751134
0.722068944,0.722963856,0.718884897,0.727846292,0.701787142
0.722232968,0.723063717,0.718959792,0.727954151,0.701795797
0.722355713,0.723177176,0.719073091,0.728045374,0.701815162
0.722520544,0.723281517,0.719164953,0.7281334,0.70183036
0.722661845,0.723393863,0.719239687,0.728202219,0.701855969
0.722789376,0.723499007,0.719337143,0.728309765,0.701908944
0.722940761,0.723535672,0.719512223,0.728374265,0.701944149
0.723061103,0.723560331,0.719677548,0.728465331,0.702000476
0.723223364,0.723597636,0.719832463,0.728544231,0.702044006
0.723346746,0.723630138,0.71997089,0.728620893,0.702088181
0.723497172,0.72365944,0.720118125,0.728688754,0.702113625
0.723606153,0.723699142,0.720247114,0.728757093,0.702149798
0.723664266,0.723738685,0.720375149,0.728842876,0.702160365
0.723776776,0.723788312,0.720516782,0.728892813,0.702180688
0.723857911,0.723830737,0.720642412,0.728969153,0.70219925
0.723969772,0.723860679,0.720782766,0.729046778,0.702234774
0.724055878,0.72392357,0.720914964,0.729141041,0.702253816
0.724160528,0.72399575,0.721038833,0.729218987,0.702272226
0.724295115,0.724065847,0.721165426,0.729284763,0.702303595
0.724410498,0.724114017,0.721284818,0.729375659,0.702330488
0.724501084,0.724183152,0.721423888,0.729433443,0.702351457
0.724552308,0.724252449,0.721524722,0.729505145,0.70239403
0.72468144,0.724311025,0.721642347,0.729597959,0.70240859
0.724716822,0.724381762,0.721764615,0.729693823,0.702427959
0.724853806,0.724453299,0.721884482,0.729769527,0.702464611
0.724989034,0.724502589,0.721986751,0.729841062,0.702482221
0.725121219,0.724610935,0.722085501,0.729902844,0.702508145
0.725223798,0.724703113,0.722190487,0.729969428,0.702545597
0.725330862,0.724790814,0.722304756,0.73005297,0.702568966
0.725442091,0.724886515,0.722419988,0.730122112,0.702591217
0.725545628,0.724993411,0.722506407,0.730204691,0.702615072
0.725658931,0.725091994,0.722615073,0.730272552,0.702622114
0.725752075,0.725187694,0.722714298,0.730339776,0.702625322
0.725839779,0.725294272,0.722818485,0.730405557,0.702675745
0.725875477,0.725381011,0.722923796,0.73048718,0.702682951
0.72590254,0.725471433,0.723021741,0.730556484,0.702715601
0.72593136,0.725562019,0.72312177,0.730642746,0.70273161
0.726044819,0.725636447,0.72323988,0.730717169,0.702763938
0.726105468,0.725713104,0.723337662,0.73077815,0.702787317
0.726196858,0.725803213,0.723430968,0.730839769,0.702797399
0.72630936,0.725879075,0.723523951,0.730895303,0.702836603
0.726404097,0.725970622,0.723615177,0.730951477,0.702884451
0.726526685,0.726052891,0.723707686,0.731014381,0.702915014
0.726604145,0.726142681,0.723802431,0.731091044,0.702954698
0.726664329,0.726237748,0.723901173,0.731166909,0.702986068
0.726702911,0.726321773,0.723991116,0.731234285,0.702993277
0.726801971,0.726363719,0.724092264,0.731294785,0.703018241
0.726841992,0.726419588,0.724182849,0.731351286,0.703028644
0.72690281,0.726459449,0.724282396,0.731405544,0.703067221
0.726952914,0.72650027,0.724380176,0.731469563,0.703103076
0.727042852,0.726549098,0.724469797,0.731534065,0.703130757
0.727088469,0.726602883,0.724561978,0.731588641,0.703152999
0.727169767,0.726650906,0.724641037,0.731634097,0.703157964
0.727264352,0.726694608,0.724720576,0.731715398,0.703200041
0.727361655,0.72674487,0.724800274,0.731764854,0.703217481
0.727412554,0.726791772,0.724907502,0.731825833,0.703242283
0.727507285,0.726884911,0.724986881,0.731901048,0.703249647
0.72757179,0.726973567,0.725066743,0.731971148,0.703276692
0.727611158,0.727064472,0.725163885,0.732026528,0.70327525
0.727709262,0.727158089,0.725236707,0.73209935,0.703322296
0.727792639,0.727240187,0.725306964,0.732173611,0.703348064
0.72785697,0.727332048,0.725387463,0.732239071,0.70338392
0.727894904,0.727418787,0.725467,0.732302128,0.703414174
0.727925003,0.727500085,0.72554286,0.732354946,0.703447787
0.728025821,0.727580418,0.72561776,0.732415603,0.703466344
0.728108079,0.727661872,0.72570098,0.732474985,0.703495631
0.728191944,0.727750207,0.725772681,0.732546203,0.703524278
0.728256599,0.727834223,0.725858465,0.732608618,0.703563967
0.728354059,0.727922721,0.725931923,0.732668955,0.703590372
0.728429114,0.728010259,0.725991462,0.732729295,0.703606219
0.728509455,0.728097154,0.726079491,0.73279379,0.703671994
0.728588995,0.72817909,0.726157755,0.732846923,0.7036864
0.728640216,0.728265825,0.726226575,0.732913504,0.703716488
0.728711264,0.728358003,0.726294597,0.732972879,0.703738095
0.728802646,0.7284377,0.726348061,0.733033381,0.703757461
0.728866179,0.728517237,0.726425039,0.733103963,0.703781467
0.728921722,0.728602057,0.726492738,0.733173104,0.703822593
0.728989097,0.728700479,0.726560439,0.733230399,0.703880049
0.729051185,0.728784654,0.726633576,0.733289774,0.703905656
0.729106879,0.728884674,0.726703835,0.733354117,0.703946469
0.729176498,0.728973978,0.726786737,0.73340661,0.703958314
0.72925827,0.729055917,0.726852997,0.733461352,0.703976567
0.729317805,0.72913514,0.726907579,0.733520248,0.703984253
0.72941046,0.729217721,0.726992238,0.733577547,0.704004584
0.729504079,0.729301105,0.727053537,0.73364413,0.703998659
0.72959114,0.729384962,0.727138039,0.733697266,0.704023463
0.72965964,0.729484184,0.727203016,0.733760322,0.704051792
0.72972206,0.729584052,0.727267514,0.733818255,0.704083153
0.729781911,0.729674311,0.727334731,0.733888515,0.704111004
0.729841136,0.729759612,0.727383547,0.733932692,0.704151494
0.729923553,0.729841392,0.727457808,0.733995589,0.70419294
0.729993175,0.729942378,0.72752615,0.734033364,0.704230391
0.730067753,0.7300368,0.727590646,0.734098181,0.704244485
0.730113682,0.730121303,0.727653702,0.734149559,0.70428146
0.730165852,0.730214769,0.727718194,0.734210536,0.704304997
0.730233705,0.730296392,0.727784772,0.734261118,0.704351891
0.730306996,0.730355453,0.72784719,0.734309935,0.704362139
0.730357572,0.730416115,0.727906086,0.734372511,0.704395268
0.730421907,0.730463335,0.727970903,0.734421648,0.704412556
0.730477601,0.730515994,0.728024359,0.734489345,0.704424722
0.73054513,0.730568812,0.728080694,0.73454552,0.704449368
0.730591385,0.730630277,0.728133032,0.734595617,0.704494027
0.730639881,0.730685979,0.728197211,0.734657875,0.704492751
0.730658769,0.730743447,0.728262348,0.734701732,0.704517715
0.730733503,0.730792264,0.728330847,0.734763029,0.704568446
0.730801689,0.730845086,0.728381903,0.734816968,0.704570846
0.730890828,0.730877578,0.728496824,0.734878744,0.704592929
0.730975495,0.73093712,0.728593336,0.734922116,0.704618225
0.731047355,0.730983533,0.728701694,0.734985335,0.70466319
0.731107208,0.731050432,0.728786522,0.73504503,0.704671671
0.731183071,0.731098288,0.728891682,0.735114173,0.70471232
0.731243723,0.731157828,0.728991557,0.73516907,0.70470688
0.73129718,0.731210961,0.729088717,0.735209079,0.70469633
0.731344398,0.731264578,0.729187793,0.735267983,0.704732974
0.73140201,0.731308754,0.729264778,0.735325601,0.704765302
0.731443144,0.731356769,0.729349444,0.735375058,0.704785785
0.731514042,0.731403669,0.729436991,0.73544052,0.704851402
0.731549255,0.731440484,0.729525178,0.735496214,0.704879256
0.731618233,0.73147842,0.729616252,0.735550788,0.70490231
0.731688175,0.731504832,0.729693718,0.735607288,0.704917832
0.731738105,0.731526765,0.729779823,0.735642657,0.704937843
0.731788365,0.731565339,0.729861292,0.735701075,0.70495673
0.731847582,0.731600394,0.729955084,0.735759331,0.704986657
0.731903761,0.731642012,0.730032712,0.735806389,0.705021069
0.731933533,0.731676903,0.730110658,0.735868648,0.70504748
0.73198187,0.73171436,0.730192605,0.735912821,0.705080452
0.732039003,0.731788299,0.730268633,0.735946911,0.705108309
0.732072458,0.731857917,0.730358741,0.736008372,0.705118071
0.732136635,0.731925455,0.730426444,0.736064866,0.705153281
0.732212811,0.731996514,0.730503745,0.736116244,0.705169294
0.732251865,0.732070294,0.730573529,0.736161057,0.705175707
0.732294606,0.732139109,0.730633074,0.736214512,0.705202431
0.732359424,0.732213843,0.730701735,0.736262849,0.705238439
0.732364551,0.732284096,0.730786241,0.736309745,0.705249319
0.732435289,0.732344108,0.730867705,0.73637472,0.705287246
0.732474018,0.732402525,0.730934765,0.736414895,0.705324055
0.732526678,0.732437747,0.730994303,0.73646227,0.705358304
0.732606698,0.732472967,0.731063604,0.73651797,0.705385514
0.732654557,0.732492985,0.731143791,0.736564386,0.705400251
0.732705619,0.732536046,0.731199493,0.736602954,0.705439456
0.732763396,0.732582625,0.731272959,0.73665033,0.705457868
0.732816531,0.732626806,0.731345141,0.736698827,0.705501238
0.732887266,0.732671465,0.731416531,0.736737555,0.705514046
0.732932404,0.732714843,0.731479914,0.736777728,0.705527022
0.732995461,0.732767187,0.731546976,0.736831983,0.705550227
0.733045402,0.732809287,0.731627316,0.736875356,0.705612477
0.733090059,0.732889142,0.731709261,0.736929131,0.705668815
0.733119819,0.732964838,0.731758238,0.736987392,0.705699868
0.733177119,0.733028854,0.731831699,0.737046927,0.705712826
0.733216325,0.733102471,0.731917008,0.737096222,0.705772682
0.733248176,0.733181205,0.731996872,0.737153838,0.705759719
0.733289784,0.733257704,0.732084898,0.737197373,0.705798444
0.733320363,0.733334517,0.732153397,0.737245389,0.705815409
0.733379907,0.733414691,0.732219498,0.737300766,0.705869334
0.733403118,0.733481103,0.732281113,0.73734926,0.705870786
0.733465373,0.733545599,0.732346898,0.737396951,0.705886477
0.733519787,0.733624334,0.732413637,0.737440644,0.705894164
0.733561072,0.733698109,0.732459892,0.737486896,0.70595386
0.733611649,0.733770601,0.732512227,0.73752915,0.705969706
0.733655984,0.733839897,0.732591133,0.737584524,0.705980276
0.733703682,0.733898308,0.732657715,0.737628861,0.706027485
0.733778094,0.73396376,0.732713569,0.737675597,0.706040286
0.733830114,0.734036091,0.732770865,0.737716244,0.706066529
0.733879086,0.734102185,0.732846409,0.737767301,0.706108775
0.733931259,0.734165075,0.732914427,0.737802514,0.70612142
0.734016083,0.734240127,0.73296884,0.737837564,0.70615231
0.734052257,0.734301899,0.733022784,0.737881576,0.706188958
0.734106831,0.73435871,0.733070001,0.737932793,0.706205927
0.734129072,0.734421769,0.733134818,0.737984808,0.706211695
0.734202534,0.734488023,0.733191153,0.738024981,0.706243706
0.734262862,0.734542434,0.733265415,0.738067712,0.70628467
0.734287356,0.734601489,0.733327029,0.738116365,0.706295394
0.734350576,0.734661823,0.733379846,0.738162615,0.706310591
0.734399868,0.734716711,0.733463548,0.738200704,0.706334284
0.734467091,0.734776885,0.733525328,0.738249999,0.70636997
0.7344975,0.734838823,0.733581992,0.738295771,0.706413022
0.734543747,0.734898365,0.733639768,0.738336263,0.706433669
0.734588565,0.734952791,0.733695622,0.738390356,0.706464076
0.73466186,0.735005453,0.733743801,0.738443651,0.706469203
0.734736282,0.735069797,0.733795818,0.738491348,0.706501525
0.734763648,0.735120539,0.733861434,0.738529597,0.70652377
0.734816625,0.735173042,0.733925452,0.738573448,0.706578345
0.734873604,0.735232105,0.733981625,0.738620021,0.706580107
0.73492066,0.735295968,0.734035719,0.738669796,0.7066286
0.734975397,0.735345749,0.734096696,0.738715408,0.706669569
0.735030137,0.73539905,0.734148069,0.738752539,0.706685887
0.735068702,0.73544034,0.734207765,0.738801678,0.70672318
0.735119114,0.735496995,0.73426074,0.73885017,0.706747027
0.735172091,0.735550129,0.734322361,0.738889549,0.706778076
0.735220424,0.735600224,0.734379022,0.738935481,0.706802721
0.73526908,0.735655918,0.734439039,0.738985733,0.70680976
0.735315817,0.735708091,0.73448977,0.739026386,0.706841442
0.735367512,0.735753862,0.734536186,0.739068001,0.70686849
0.73543041,0.735794191,0.73459156,0.739101929,0.706894255
0.735455536,0.735846203,0.734639573,0.739144979,0.706914262
0.735513626,0.735899498,0.734686944,0.739188672,0.706986603
0.735572522,0.735954873,0.734747925,0.739218284,0.707024373
0.735629341,0.736012808,0.734799142,0.7392663,0.707034772
0.735689676,0.736060187,0.734848119,0.73930103,0.707069183
0.735743776,0.736121963,0.734903975,0.739344885,0.707057027
0.735798349,0.736172856,0.734967837,0.739380575,0.707076875
0.735839645,0.73623287,0.735015693,0.739418188,0.707139296
0.735889099,0.736284723,0.735071389,0.739457077,0.707158019
0.735931827,0.736330977,0.735121644,0.739497409,0.707192114
0.735998091,0.736382672,0.73517862,0.739550383,0.707199482
0.73606083,0.736434685,0.735225992,0.739577911,0.70723053
0.736110447,0.736500302,0.735303617,0.73962192,0.70723054
0.736165028,0.736560325,0.735368275,0.739648167,0.707241747
0.736203445,0.736612818,0.735429415,0.7396853,0.707251341
0.736251938,0.736677638,0.735484949,0.739727391,0.707249751
0.736296906,0.736734933,0.735539203,0.739768847,0.707283681
0.736356919,0.736800553,0.735592501,0.739810783,0.70729985
0.736402053,0.736865213,0.735633633,0.739858636,0.707326102
0.736461915,0.736914188,0.735692209,0.739895127,0.707345312
0.736513289,0.736963961,0.735748385,0.739938496,0.707383407
0.736551537,0.737016296,0.735798962,0.739970825,0.707415098
0.736610593,0.73706719,0.735852897,0.740014356,0.707436381
0.736662929,0.737125606,0.73589771,0.740043485,0.707441977
0.73670198,0.737181621,0.735940602,0.740079658,0.707467269
0.736747115,0.737239396,0.735997416,0.740128634,0.707525682
0.736810979,0.737293648,0.73605103,0.740172325,0.707542972
0.736844432,0.73733814,0.736105286,0.740210894,0.707563297
0.736869084,0.737388069,0.736160498,0.740254909,0.707566979
0.736920458,0.737444084,0.736211236,0.740291881,0.707604739
0.736947026,0.737495456,0.736260052,0.740333974,0.707624425
0.73700032,0.737551633,0.736311909,0.740369344,0.70765835
0.737044972,0.737594851,0.736364883,0.740411918,0.707693234
0.737089307,0.737644312,0.736406492,0.740454807,0.707668435
0.737138923,0.73768625,0.736454345,0.740487777,0.70769612
0.737193337,0.737734105,0.736500914,0.74053067,0.707720923
0.737251264,0.737773799,0.736556124,0.740571481,0.707745085
0.7372964,0.737818457,0.736600461,0.740601411,0.707775971
0.737324894,0.737857995,0.73663183,0.74064078,0.707795336
0.737367946,0.737907929,0.736685924,0.740680308,0.707830217
0.737415796,0.737958341,0.736727856,0.740711036,0.7078331
0.737450844,0.738005558,0.736769626,0.740756485,0.707834866
0.737511185,0.738079338,0.736816836,0.740786094,0.707854075
0.73754608,0.738149118,0.736863249,0.740822582,0.707889449
0.737602899,0.738208812,0.736914459,0.74086131,0.707927216
0.737652674,0.738271066,0.736959595,0.740911086,0.70796979
0.737700371,0.73833284,0.737003443,0.740944379,0.708002436
0.737748546,0.738400217,0.737048733,0.74098791,0.708037156
0.737793676,0.738467912,0.737086023,0.741013356,0.708041791
0.737807922,0.738532571,0.737120912,0.741048888,0.708089327
0.737852258,0.738585227,0.737167642,0.741086655,0.708109813
0.737905071,0.738643484,0.737214215,0.741121542,0.708158308
0.737945401,0.738698218,0.737259984,0.741149552,0.708172077
0.737983655,0.738758873,0.737302556,0.741183801,0.708191277
0.738005744,0.738816494,0.737351534,0.741222207,0.70822553
0.738047515,0.738870111,0.737389623,0.741254218,0.708252419
0.738085763,0.738928686,0.737428352,0.741279185,0.708274664
0.738126099,0.738989661,0.737475564,0.741315997,0.708298346
0.738174753,0.739039436,0.737522616,0.741345766,0.708331319
0.738238287,0.739091614,0.737567265,0.741382578,0.708358043
0.738276217,0.739146991,0.73761848,0.741422271,0.708368449
0.73832039,0.739193724,0.73766553,0.741457164,0.708396612
0.738360078,0.739235816,0.737721061,0.741495096,0.708427347
0.738391292,0.739266705,0.737757068,0.741525343,0.708460152
0.738442667,0.739304479,0.737805564,0.74155895,0.708484962
0.738489082,0.739350093,0.737842855,0.741595283,0.708494084
0.738529251,0.739392987,0.737882542,0.741634173,0.708525934
0.738579345,0.739428362,0.737931351,0.74166618,0.708591389
0.738615033,0.73946598,0.73796896,0.741703471,0.708639392
0.738656814,0.739512876,0.737998726,0.741740922,0.708652031
0.738680021,0.73955081,0.738046096,0.741774854,0.708697961
0.738721954,0.739596422,0.738089308,0.741824786,0.708717481
0.738755888,0.739648916,0.738126119,0.741859359,0.70873813
0.738794942,0.739695487,0.73817253,0.741888645,0.708781012
0.738843433,0.739742377,0.738210457,0.741925456,0.708775099
0.738904249,0.739797108,0.738249511,0.741960504,0.708818951
