T10B100,T100B100,T1000B100,Omniscient,Random
0.705262342,0.705471345,0.707184962,0.70695901,0.698324061
0.705415992,0.705619226,0.707348215,0.707093292,0.698353664
0.705524341,0.705712217,0.707497065,0.707241502,0.69837638
0.70563973,0.705844411,0.707638392,0.707382503,0.698401671
0.705774005,0.705946367,0.70777796,0.707517909,0.698438168
0.705908444,0.706091209,0.707938013,0.707646589,0.698453698
0.706025597,0.706207568,0.708071655,0.707766788,0.698468912
0.706143872,0.706336086,0.708209298,0.70790971,0.698469243
0.70625878,0.706431962,0.708361507,0.708067677,0.698503488
0.706367614,0.706530884,0.708514027,0.708212681,0.698512134
0.706479807,0.706649799,0.708657919,0.708353842,0.698527024
0.706604956,0.706788235,0.708799884,0.7084886,0.698552944
0.706711869,0.706923794,0.708974017,0.708618398,0.698586071
0.706826304,0.707039189,0.709134703,0.708771557,0.698586883
0.706946345,0.707173639,0.709276666,0.708928078,0.698626565
0.707064131,0.707272231,0.709413347,0.70905723,0.698646897
0.707186404,0.707400754,0.709564755,0.70919152,0.698674909
0.707293155,0.707502707,0.709732317,0.709328364,0.698696034
0.707400222,0.707599222,0.709877961,0.709480247,0.698729804
0.707524249,0.707714139,0.710026003,0.709642538,0.69876101
0.707649087,0.707818497,0.710138201,0.709776503,0.698790463
0.707756957,0.707933734,0.710283531,0.709898138,0.698808546
0.707865303,0.708027364,0.710425497,0.710044908,0.698832869
0.707986453,0.708130445,0.710576265,0.710182392,0.698864553
0.708089358,0.70824072,0.710729755,0.710329152,0.698874635
0.708195146,0.708349559,0.710881956,0.710459758,0.698891924
0.708306857,0.708490714,0.711028716,0.71060028,0.698883611
0.708418883,0.708625787,0.711179803,0.710712474,0.698910651
0.708524188,0.708750622,0.711331368,0.710857958,0.698934979
0.708647417,0.708866333,0.711456686,0.710992077,0.698954347
0.708739281,0.708989568,0.711585842,0.711133554,0.698996113
0.708859317,0.70912273,0.71173212,0.711268477,0.699042199
0.708976629,0.709274601,0.711892957,0.711405804,0.699059811
0.709081139,0.709406954,0.712047552,0.711551444,0.699080463
0.709177966,0.70955147,0.712137839,0.711689086,0.699116313
0.709308236,0.709699823,0.712275956,0.711840164,0.699147047
0.709419947,0.709839859,0.712411354,0.712010288,0.699175215
0.709520131,0.709967098,0.712543387,0.712126491,0.699204021
0.709624954,0.710090653,0.71269591,0.712264127,0.699215551
0.709738905,0.710227009,0.712845393,0.712375526,0.699232194
0.709836204,0.710387196,0.712988632,0.712517325,0.699235082
0.709933032,0.710513952,0.713129154,0.712642155,0.699277815
0.71003466,0.710648378,0.713281829,0.712768592,0.699302941
0.71015709,0.710775289,0.71341435,0.712893428,0.699361831
0.710269447,0.710902674,0.713559832,0.713029301,0.699358634
0.710368835,0.71106767,0.713704829,0.713153333,0.699401847
0.710448067,0.711288206,0.71390103,0.713279937,0.699443778
0.710550666,0.711481211,0.714089232,0.713430538,0.699448265
0.710659498,0.711659491,0.71425471,0.713559851,0.69947339
0.710755043,0.711840972,0.714436349,0.713719569,0.699488591
0.710862112,0.712022614,0.71460006,0.713856406,0.699542682
0.710963102,0.712213219,0.71477002,0.714031005,0.699578051
0.711072734,0.712402539,0.714927011,0.714174717,0.699576774
0.711183645,0.712579213,0.715091527,0.71430852,0.699614384
0.711267991,0.712756845,0.715269962,0.714466476,0.699642705
0.711343053,0.712925999,0.71545816,0.714611632,0.699656798
0.71143508,0.713067796,0.715630836,0.714760312,0.699689127
0.711525821,0.713256956,0.715805272,0.714908035,0.699693292
0.711627454,0.713443395,0.715970905,0.715054474,0.699722746
0.711728126,0.713618473,0.716149182,0.715209708,0.69975076
0.711825435,0.713786031,0.716296563,0.71535503,0.699778122
0.711914739,0.713955984,0.716457874,0.715526743,0.699814128
0.712006288,0.714150906,0.716635512,0.715653333,0.699860868
0.712094317,0.714331581,0.716820508,0.715776567,0.699872711
0.712179941,0.714499612,0.716994457,0.715914041,0.699911606
0.712258686,0.71467964,0.71715977,0.716049109,0.699949541
0.712367675,0.714876153,0.717348286,0.716207387,0.699984911
0.712470901,0.715065153,0.717507516,0.71637366,0.700028602
0.712527402,0.715245026,0.717677636,0.716494649,0.70005165
0.712615422,0.715425856,0.71785063,0.716674362,0.700095022
0.712693046,0.715630372,0.718035139,0.716864799,0.700107504
0.712762828,0.715822884,0.718207332,0.717021,0.700120468
0.712853092,0.716015557,0.718364169,0.717179423,0.70013023
0.712947516,0.716193031,0.718537799,0.717349538,0.700154231
0.713020332,0.716363459,0.718692544,0.717486852,0.700177278
0.713108671,0.716508446,0.718864419,0.717699204,0.70021168
0.713203092,0.716633596,0.719021407,0.717849153,0.700223687
0.713276883,0.716798108,0.719181755,0.718029984,0.700250093
0.713349225,0.716953657,0.719366115,0.718162971,0.700264818
0.713439964,0.717113845,0.719532864,0.718316603,0.700308671
0.713535022,0.717264433,0.719695933,0.718522074,0.700320837
0.713607359,0.717430223,0.719866525,0.718735065,0.70036261
0.713708338,0.717590892,0.720036476,0.71899029,0.700388693
0.713794437,0.71776116,0.720212352,0.719190483,0.700417818
0.713858771,0.717904065,0.720376539,0.719404915,0.700464703
0.713958795,0.718109219,0.72054153,0.719637105,0.700487266
0.714044895,0.718305087,0.720721086,0.719842741,0.700529362
0.714150363,0.718513598,0.720879356,0.720082294,0.700538801
0.714243339,0.718712829,0.721040989,0.720270482,0.700539126
0.714355691,0.718909817,0.721209662,0.720486034,0.700571292
0.714440672,0.71913561,0.721376892,0.720717112,0.700577535
0.71452725,0.719338195,0.721549567,0.720916336,0.700589057
0.71460023,0.719530383,0.721698239,0.721128523,0.700617541
0.714690969,0.719740335,0.721843709,0.721351597,0.700606666
0.714773872,0.719943883,0.721997979,0.721562826,0.70063772
0.714859971,0.720117827,0.722142644,0.721760933,0.700667964
0.714957274,0.720326497,0.72229083,0.721963847,0.700696621
0.715044973,0.720499162,0.72245294,0.722149797,0.700725581
0.715128987,0.720680951,0.722621452,0.722367104,0.700741102
0.715215568,0.72086258,0.722780533,0.722554493,0.700767836
0.715320386,0.721038604,0.722919272,0.722760764,0.700796652
0.715410007,0.721223752,0.72307274,0.722947511,0.700822576
0.715508429,0.72138506,0.723219494,0.723140662,0.70084866
0.715588127,0.721553249,0.7233464,0.72332165,0.700917945
0.715662865,0.72170112,0.723496184,0.723504242,0.700968046
0.715748324,0.721832667,0.723641648,0.723685063,0.700972851
0.715836659,0.721940692,0.72376711,0.723850691,0.700995893
0.715898915,0.722042961,0.72388298,0.723992952,0.701030456
0.715973015,0.722141234,0.724037728,0.724214108,0.701037661
0.716054466,0.72226078,0.724155999,0.724371735,0.701070954
0.716141201,0.722396639,0.724280662,0.724521366,0.701080233
0.716243622,0.722506742,0.72439477,0.724646346,0.701117203
0.716303156,0.722615244,0.72452471,0.724827495,0.701112085
0.71638509,0.722752071,0.724654016,0.724970884,0.701167936
0.716460941,0.722866978,0.724775325,0.725130268,0.701158178
0.716554083,0.722971644,0.724885906,0.725311897,0.701157859
0.716638418,0.723030228,0.725010251,0.725408884,0.701172909
0.716728516,0.723109455,0.725120358,0.725511628,0.701223802
0.716823409,0.72321524,0.72522438,0.725636772,0.701237722
0.716904704,0.723319267,0.725374327,0.725742721,0.701263337
0.717008242,0.723410492,0.725496906,0.725830108,0.701309426
0.717111299,0.723512116,0.725628932,0.725940845,0.701330064
0.717200754,0.723595342,0.725739988,0.726057513,0.701344466
0.717287009,0.723689442,0.725847695,0.726172418,0.701400319
0.71738335,0.723772667,0.725939887,0.726269563,0.70142673
0.717494097,0.723894451,0.726068074,0.726398232,0.701432975
0.717595389,0.723948396,0.726145059,0.726497456,0.701445625
0.717679726,0.724012583,0.726245236,0.72661828,0.701469795
0.717760228,0.724092609,0.726367666,0.726713505,0.701494442
0.717859121,0.724150392,0.726497934,0.726816096,0.701505165
0.717953856,0.72421617,0.726596841,0.726962204,0.70153893
0.718052594,0.724277312,0.72671319,0.72705055,0.701557171
0.718159172,0.724334134,0.726822502,0.727153939,0.70156677
0.718253111,0.724408398,0.72694237,0.727237163,0.701604053
0.718324806,0.724487464,0.727038872,0.72732071,0.701619903
0.718401941,0.724567806,0.727151697,0.72741369,0.701655748
0.718488829,0.724652783,0.727271243,0.727492757,0.701691756
0.718592843,0.724746244,0.727354469,0.727576298,0.701714801
0.718681021,0.724843703,0.727426652,0.727687847,0.701743128
0.718774956,0.724946927,0.727504596,0.727759867,0.701751134
0.718884897,0.725040867,0.727597428,0.727846292,0.701787142
0.718959792,0.725129049,0.72770961,0.727954151,0.701795797
0.719073091,0.725235484,0.727821634,0.728045374,0.701815162
0.719164953,0.725322385,0.727945496,0.7281334,0.70183036
0.719239687,0.725403847,0.72805176,0.728202219,0.701855969
0.719337143,0.725501473,0.728143139,0.728309765,0.701908944
0.719512223,0.725610624,0.728242053,0.728374265,0.701944149
0.719677548,0.725737228,0.728341763,0.728465331,0.702000476
0.719832463,0.725824292,0.728440352,0.728544231,0.702044006
0.71997089,0.725913429,0.728536538,0.728620893,0.702088181
0.720118125,0.726016659,0.728623767,0.728688754,0.702113625
0.720247114,0.726109004,0.728711631,0.728757093,0.702149798
0.720375149,0.726210791,0.728804136,0.728842876,0.702160365
0.720516782,0.72631562,0.728912329,0.728892813,0.702180688
0.720642412,0.726421567,0.729003075,0.728969153,0.70219925
0.720782766,0.726511834,0.7290791,0.729046778,0.702234774
0.720914964,0.726583857,0.729180088,0.729141041,0.702253816
0.721038833,0.726653959,0.729273082,0.729218987,0.702272226
0.721165426,0.726733348,0.72935759,0.729284763,0.702303595
0.721284818,0.726804413,0.729434258,0.729375659,0.702330488
0.721423888,0.726851311,0.729541169,0.729433443,0.702351457
0.721524722,0.726932938,0.729626798,0.729505145,0.70239403
0.721642347,0.727018561,0.729715145,0.729597959,0.70240859
0.721764615,0.727083226,0.729798371,0.729693823,0.702427959
0.721884482,0.727168049,0.729875675,0.729769527,0.702464611
0.721986751,0.727230947,0.729972019,0.729841062,0.702482221
0.722085501,0.727297205,0.730078279,0.729902844,0.702508145
0.722190487,0.727359466,0.730175105,0.729969428,0.702545597
0.722304756,0.727438853,0.730256252,0.73005297,0.702568966
0.722419988,0.727528317,0.730340596,0.730122112,0.702591217
0.722506407,0.727594412,0.730429741,0.730204691,0.702615072
0.722615073,0.727651872,0.730513762,0.730272552,0.702622114
0.722714298,0.727726134,0.730610752,0.730339776,0.702625322
0.722818485,0.727790473,0.730716214,0.730405557,0.702675745
0.722923796,0.727878342,0.730801354,0.73048718,0.702682951
0.723021741,0.727948762,0.730880574,0.730556484,0.702715601
0.72312177,0.728016623,0.730963797,0.730642746,0.70273161
0.72323988,0.728080973,0.731058226,0.730717169,0.702763938
0.723337662,0.728158753,0.731111844,0.73077815,0.702787317
0.723430968,0.728239895,0.731187545,0.730839769,0.702797399
0.723523951,0.728326797,0.731270288,0.730895303,0.702836603
0.723615177,0.728411782,0.73134199,0.730951477,0.702884451
0.723707686,0.728484121,0.731423611,0.731014381,0.702915014
0.723802431,0.728547658,0.731490994,0.731091044,0.702954698
0.723901173,0.728617917,0.731561417,0.731166909,0.702986068
0.723991116,0.728674734,0.731653918,0.731234285,0.702993277
0.724092264,0.728756194,0.731727858,0.731294785,0.703018241
0.724182849,0.728833656,0.731797965,0.731351286,0.703028644
0.724282396,0.728900235,0.731873187,0.731405544,0.703067221
0.724380176,0.728967455,0.731941207,0.731469563,0.703103076
0.724469797,0.729039629,0.732015307,0.731534065,0.703130757
0.724561978,0.729104606,0.732108454,0.731588641,0.703152999
0.724641037,0.729175184,0.732172156,0.731634097,0.703157964
0.724720576,0.729260964,0.732237456,0.731715398,0.703200041
0.724800274,0.729332661,0.732326757,0.731764854,0.703217481
0.724907502,0.729408841,0.732395418,0.731825833,0.703242283
0.724986881,0.7294767,0.732458637,0.731901048,0.703249647
0.725066743,0.729559924,0.732518816,0.731971148,0.703276692
0.725163885,0.729633061,0.732590519,0.732026528,0.70327525
0.725236707,0.72971196,0.732653734,0.73209935,0.703322296
0.725306964,0.729780616,0.732735673,0.732173611,0.703348064
0.725387463,0.729854873,0.732795375,0.732239071,0.70338392
0.725467,0.729916971,0.732861159,0.732302128,0.703414174
0.72554286,0.729974425,0.732937664,0.732354946,0.703447787
0.72561776,0.730036844,0.733013201,0.732415603,0.703466344
0.72570098,0.730092544,0.733093223,0.732474985,0.703495631
0.725772681,0.730152238,0.733160766,0.732546203,0.703524278
0.725858465,0.730207296,0.733235193,0.732608618,0.703563967
0.725931923,0.73027227,0.733295214,0.732668955,0.703590372
0.725991462,0.730326848,0.733380197,0.732729295,0.703606219
0.726079491,0.730383023,0.733458613,0.73279379,0.703671994
0.726157755,0.730444483,0.733534313,0.732846923,0.7036864
0.726226575,0.730507383,0.733618175,0.732913504,0.703716488
0.726294597,0.730565959,0.733682037,0.732972879,0.703738095
0.726348061,0.730616852,0.733739491,0.733033381,0.703757461
0.726425039,0.730673028,0.733809268,0.733103963,0.703781467
0.726492738,0.730739125,0.733875366,0.733173104,0.703822593
0.726560439,0.730815142,0.733951544,0.733230399,0.703880049
0.726633576,0.730879475,0.734029806,0.733289774,0.703905656
0.726703835,0.730943972,0.734075583,0.733354117,0.703946469
0.726786737,0.73100159,0.734136077,0.73340661,0.703958314
0.726852997,0.731063213,0.734190654,0.733461352,0.703976567
0.726907579,0.731130754,0.73424891,0.733520248,0.703984253
0.726992238,0.731188686,0.734307492,0.733577547,0.704004584
0.727053537,0.731244224,0.734370231,0.73364413,0.703998659
0.727138039,0.731301361,0.734434089,0.733697266,0.704023463
0.727203016,0.731342016,0.734500026,0.733760322,0.704051792
0.727267514,0.731398994,0.73458741,0.733818255,0.704083153
0.727334731,0.73145149,0.73464599,0.733888515,0.704111004
0.727383547,0.731491819,0.734699445,0.733932692,0.704151494
0.727457808,0.731541755,0.734774989,0.733995589,0.70419294
0.72752615,0.731598571,0.734814524,0.734033364,0.704230391
0.727590646,0.731649304,0.734886383,0.734098181,0.704244485
0.727653702,0.731698118,0.73495216,0.734149559,0.70428146
0.727718194,0.731742613,0.735015537,0.734210536,0.704304997
0.727784772,0.731783748,0.735065637,0.734261118,0.704351891
0.72784719,0.731870965,0.735129816,0.734309935,0.704362139
0.727906086,0.731938341,0.735189351,0.734372511,0.704395268
0.727970903,0.73201532,0.735253051,0.734421648,0.704412556
0.728024359,0.732078054,0.735318511,0.734489345,0.704424722
0.728080694,0.73215711,0.735384127,0.73454552,0.704449368
0.728133032,0.732214401,0.735443506,0.734595617,0.704494027
0.728197211,0.732287859,0.73550576,0.734657875,0.704492751
0.728262348,0.732347712,0.735562742,0.734701732,0.704517715
0.728330847,0.732407889,0.735611396,0.734763029,0.704568446
0.728381903,0.732475588,0.735678937,0.734816968,0.704570846
0.728496824,0.732589545,0.735763603,0.734878744,0.704592929
0.728593336,0.732694059,0.735837549,0.734922116,0.704618225
0.728701694,0.732791049,0.735896928,0.734985335,0.70466319
0.728786522,0.732881,0.735954228,0.73504503,0.704671671
0.728891682,0.732978148,0.736014247,0.735114173,0.70471232
0.728991557,0.733067935,0.736076345,0.73516907,0.70470688
0.729088717,0.733161083,0.736132206,0.735209079,0.70469633
0.729187793,0.733252794,0.736189503,0.735267983,0.704732974
0.729264778,0.733345618,0.736240079,0.735325601,0.704765302
0.729349444,0.733431884,0.736307462,0.735375058,0.704785785
0.729436991,0.733514629,0.736360282,0.73544052,0.704851402
0.729525178,0.733596414,0.736415342,0.735496214,0.704879256
0.729616252,0.733669234,0.736471518,0.735550788,0.70490231
0.729693718,0.733745737,0.736534417,0.735607288,0.704917832
0.729779823,0.733838244,0.736585793,0.735642657,0.704937843
0.729861292,0.733922751,0.736630286,0.735701075,0.70495673
0.729955084,0.733996213,0.736680859,0.735759331,0.704986657
0.730032712,0.734087598,0.736733037,0.735806389,0.705021069
0.730110658,0.734166655,0.736787447,0.735868648,0.70504748
0.730192605,0.734239155,0.73682842,0.735912821,0.705080452
0.730268633,0.734324943,0.736888119,0.735946911,0.705108309
0.730358741,0.734400003,0.736940934,0.736008372,0.705118071
0.730426444,0.734467868,0.73699519,0.736064866,0.705153281
0.730503745,0.73453893,0.73703888,0.736116244,0.705169294
0.730573529,0.734613831,0.737086253,0.736161057,0.705175707
0.730633074,0.734684733,0.737127707,0.736214512,0.705202431
0.730701735,0.734761077,0.737188684,0.736262849,0.705238439
0.730786241,0.734835979,0.737238456,0.736309745,0.705249319
0.730867705,0.734907842,0.737284869,0.73637472,0.705287246
0.730934765,0.734975382,0.737340244,0.736414895,0.705324055
0.730994303,0.735049966,0.73739002,0.73646227,0.705358304
0.731063604,0.735128227,0.737429071,0.73651797,0.705385514
0.731143791,0.73520137,0.737475806,0.736564386,0.705400251
0.731199493,0.735277716,0.737524621,0.736602954,0.705439456
0.731272959,0.735345735,0.737578553,0.73665033,0.705457868
0.731345141,0.735421919,0.737630408,0.736698827,0.705501238
0.731416531,0.735504984,0.737667698,0.736737555,0.705514046
0.731479914,0.735572044,0.737714431,0.736777728,0.705527022
0.731546976,0.735633821,0.737765326,0.736831983,0.705550227
0.731627316,0.735697837,0.73781174,0.736875356,0.705612477
0.731709261,0.735762659,0.737855433,0.736929131,0.705668815
0.731758238,0.735827633,0.73790313,0.736987392,0.705699868
0.731831699,0.735901096,0.737947303,0.737046927,0.705712826
0.731917008,0.735976317,0.737995638,0.737096222,0.705772682
0.731996872,0.736045136,0.738035648,0.737153838,0.705759719
0.732084898,0.736114917,0.738081097,0.737197373,0.705798444
0.732153397,0.736183096,0.73813039,0.737245389,0.705815409
0.732219498,0.736254477,0.738187686,0.737300766,0.705869334
0.732281113,0.736320094,0.7382517,0.73734926,0.705870786
0.732346898,0.736389872,0.738301473,0.737396951,0.705886477
0.732413637,0.736458853,0.738357009,0.737440644,0.705894164
0.732459892,0.73651615,0.738409983,0.737486896,0.70595386
0.732512227,0.736581931,0.738451435,0.73752915,0.705969706
0.732591133,0.736650273,0.738500569,0.737584524,0.705980276
0.732657715,0.736713972,0.738551622,0.737628861,0.706027485
0.732713569,0.736774949,0.738614839,0.737675597,0.706040286
0.732770865,0.736840889,0.738675497,0.737716244,0.706066529
0.732846409,0.736900747,0.738733112,0.737767301,0.706108775
0.732914427,0.736951802,0.738774724,0.737802514,0.70612142
0.73296884,0.73702158,0.738816656,0.737837564,0.70615231
0.733022784,0.737090722,0.738868988,0.737881576,0.706188958
0.733070001,0.737148657,0.73891956,0.737932793,0.706205927
0.733134818,0.737206433,0.738962931,0.737984808,0.706211695
0.733191153,0.737259889,0.739005505,0.738024981,0.706243706
0.733265415,0.737316065,0.7390564,0.738067712,0.70628467
0.733327029,0.737372725,0.739107451,0.738116365,0.706295394
0.733379846,0.737430022,0.739160102,0.738162615,0.706310591
0.733463548,0.737489081,0.739214035,0.738200704,0.706334284
0.733525328,0.73754558,0.739253406,0.738249999,0.70636997
0.733581992,0.737606882,0.739301261,0.738295771,0.706413022
0.733639768,0.737666736,0.739354394,0.738336263,0.706433669
0.733695622,0.737722591,0.739404007,0.738390356,0.706464076
0.733743801,0.737792849,0.73945266,0.738443651,0.706469203
0.733795818,0.737851426,0.739512678,0.738491348,0.706501525
0.733861434,0.737912563,0.739555566,0.738529597,0.70652377
0.733925452,0.737966819,0.739599577,0.738573448,0.706578345
0.733981625,0.738017872,0.73964183,0.738620021,0.706580107
0.734035719,0.738072448,0.739697843,0.738669796,0.7066286
0.734096696,0.738124783,0.73975018,0.738715408,0.706669569
0.734148069,0.7381864,0.73979771,0.738752539,0.706685887
0.734207765,0.738234892,0.739846521,0.738801678,0.70672318
0.73426074,0.738286908,0.739887975,0.73885017,0.706747027
0.734322361,0.738343885,0.739934224,0.738889549,0.706778076
0.734379022,0.738401661,0.73998256,0.738935481,0.706802721
0.734439039,0.738460238,0.740023213,0.738985733,0.70680976
0.73448977,0.738515774,0.740077789,0.739026386,0.706841442
0.734536186,0.73857675,0.740121641,0.739068001,0.70686849
0.73459156,0.738629564,0.740166132,0.739101929,0.706894255
0.734639573,0.7386795,0.740204382,0.739144979,0.706914262
0.734686944,0.738726877,0.740256395,0.739188672,0.706986603
0.734747925,0.738785775,0.740310489,0.739218284,0.707024373
0.734799142,0.73884467,0.740359626,0.7392663,0.707034772
0.734848119,0.738900206,0.740398515,0.73930103,0.707069183
0.734903975,0.738949343,0.740441725,0.739344885,0.707057027
0.734967837,0.73900792,0.740481257,0.739380575,0.707076875
0.735015693,0.739058657,0.740531992,0.739418188,0.707139296
0.735071389,0.739105552,0.740588005,0.739457077,0.707158019
0.735121644,0.739162048,0.740636336,0.739497409,0.707192114
0.73517862,0.739208462,0.740682109,0.739550383,0.707199482
0.735225992,0.739252154,0.74072884,0.739577911,0.70723053
0.735303617,0.739313931,0.74078886,0.73962192,0.70723054
0.735368275,0.739368186,0.740837675,0.739648167,0.707241747
0.735429415,0.739430282,0.740891447,0.7396853,0.707251341
0.735484949,0.739488535,0.740942979,0.739727391,0.707249751
0.735539203,0.739556874,0.740990512,0.739768847,0.707283681
0.735592501,0.739611289,0.741040443,0.739810783,0.70729985
0.735633633,0.739659623,0.741085894,0.739858636,0.707326102
0.735692209,0.7397182,0.741132625,0.739895127,0.707345312
0.735748385,0.739769091,0.741187519,0.739938496,0.707383407
0.735798962,0.739830224,0.741236809,0.739970825,0.707415098
0.735852897,0.739880158,0.741287701,0.740014356,0.707436381
0.73589771,0.739926888,0.74133363,0.740043485,0.707441977
0.735940602,0.739964819,0.741380681,0.740079658,0.707467269
0.735997416,0.740020678,0.741443573,0.740128634,0.707525682
0.73605103,0.740068846,0.741501348,0.740172325,0.707542972
0.736105286,0.740106136,0.741543438,0.740210894,0.707563297
0.736160498,0.740150464,0.74159145,0.740254909,0.707566979
0.736211236,0.74019416,0.741641861,0.740291881,0.707604739
0.736260052,0.740247615,0.741696752,0.740333974,0.707624425
0.736311909,0.740297229,0.741743964,0.740369344,0.70765835
0.736364883,0.740353243,0.741790058,0.740411918,0.707693234
0.736406492,0.740386692,0.741833428,0.740454807,0.707668435
0.736454345,0.740426861,0.741879198,0.740487777,0.70769612
0.736500914,0.74047695,0.74192689,0.74053067,0.707720923
0.736556124,0.74051296,0.741971383,0.740571481,0.707745085
0.736600461,0.740557928,0.742015712,0.740601411,0.707775971
0.73663183,0.740598575,0.742057803,0.74064078,0.707795336
0.736685924,0.740641144,0.742105177,0.740680308,0.707830217
0.736727856,0.740688515,0.742148706,0.740711036,0.7078331
0.736769626,0.740718443,0.742192075,0.740756485,0.707834866
0.736816836,0.740759574,0.742227767,0.740786094,0.707854075
0.736863249,0.740802465,0.742277863,0.740822582,0.707889449
0.736914459,0.740845994,0.742331797,0.74086131,0.707927216
0.736959595,0.740889685,0.742372449,0.740911086,0.70796979
0.737003443,0.740939132,0.742417902,0.740944379,0.708002436
0.737048733,0.740982501,0.742460314,0.74098791,0.708037156
0.737086023,0.741019466,0.742505127,0.741013356,0.708041791
0.737120912,0.741067957,0.74255138,0.741048888,0.708089327
0.737167642,0.741114044,0.742594593,0.741086655,0.708109813
0.737214215,0.741159654,0.742639085,0.741121542,0.708158308
0.737259984,0.741204621,0.742684215,0.741149552,0.708172077
0.737302556,0.741247033,0.742724544,0.741183801,0.708191277
0.737351534,0.741298883,0.742769835,0.741222207,0.70822553
0.737389623,0.741335531,0.742809527,0.741254218,0.708252419
0.737428352,0.74138146,0.742852095,0.741279185,0.708274664
0.737475564,0.741428991,0.742895947,0.741315997,0.708298346
0.737522616,0.74147188,0.742941878,0.741345766,0.708331319
0.737567265,0.741512371,0.74297901,0.741382578,0.708358043
0.73761848,0.741544539,0.743008458,0.741422271,0.708368449
0.73766553,0.741583906,0.743046868,0.741457164,0.708396612
0.737721061,0.741622315,0.743089596,0.741495096,0.708427347
0.737757068,0.741651441,0.743136806,0.741525343,0.708460152
0.737805564,0.741690011,0.743174735,0.74155895,0.708484962
0.737842855,0.741728259,0.743217303,0.741595283,0.708494084
0.737882542,0.741763148,0.743262274,0.741634173,0.708525934
0.737931351,0.741801235,0.743300526,0.74166618,0.708591389
0.73796896,0.74183052,0.743352052,0.741703471,0.708639392
0.737998726,0.741865407,0.743393662,0.741740922,0.708652031
0.738046096,0.741902055,0.743434313,0.741774854,0.708697961
0.738089308,0.741940141,0.743470483,0.741824786,0.708717481
0.738126119,0.741987829,0.743510813,0.741859359,0.70873813
0.73817253,0.742026712,0.743560747,0.741888645,0.708781012
0.738210457,0.742065281,0.743608918,0.741925456,0.708775099
0.738249511,0.74211169,0.743645088,0.741960504,0.708818951
